datetime,Depth_meter,Water_Temperature_celsius
2006-05-15 00:00:00,10,10.1
2006-05-15 00:00:00,12,9.9
2006-05-15 00:00:00,14,9.9
2006-05-30 00:00:00,16,18.4
2006-05-30 00:00:00,17.5,18.3
2006-05-30 00:00:00,18,18
2006-05-30 00:00:00,20,17.6
2006-05-30 00:00:00,22,17.1
2006-05-30 00:00:00,24,16.7
2006-05-30 00:00:00,26,16.1
2006-05-30 00:00:00,28,14.6
2006-05-30 00:00:00,0.5,12.9
2006-05-30 00:00:00,1,12.6
2006-05-30 00:00:00,2,12.4
2006-05-30 00:00:00,3,12
2006-05-30 00:00:00,4,11.7
2006-05-30 00:00:00,6,11.3
2006-05-30 00:00:00,8,11.2
2006-05-30 00:00:00,10,11.1
2006-05-30 00:00:00,12,10.9
2006-05-30 00:00:00,14,10.9
2006-05-30 00:00:00,17,10.7
2006-05-30 00:00:00,17.5,10.6
2006-05-30 00:00:00,18,10.5
2006-05-30 00:00:00,19,10.5
2006-05-30 00:00:00,20,10.5
2006-05-30 00:00:00,21,10.5
2006-05-30 00:00:00,22,10.5
2006-05-30 00:00:00,23,10.6
2006-06-12 00:00:00,25,20.2
2006-06-12 00:00:00,27,19.6
2006-06-12 00:00:00,30,19.5
2006-06-12 00:00:00,0.5,19.4
2006-06-12 00:00:00,3,19.2
2006-06-12 00:00:00,5,19.1
2006-06-12 00:00:00,7,18.8
2006-06-12 00:00:00,9,18.7
2006-06-12 00:00:00,11,18.3
2006-06-12 00:00:00,13,16.5
2006-06-12 00:00:00,15,14.6
2006-06-12 00:00:00,17,13.6
2006-06-12 00:00:00,19,12.6
2006-06-12 00:00:00,21,12.1
2006-06-12 00:00:00,25,11.8
2006-06-12 00:00:00,29,11.6
2006-06-12 00:00:00,30,11.3
2006-06-12 00:00:00,31,11.1
2006-06-12 00:00:00,0.5,11
2006-06-12 00:00:00,1,10.8
2006-06-12 00:00:00,2,10.7
2006-06-12 00:00:00,3,10.6
2006-06-12 00:00:00,5,10.5
2006-06-12 00:00:00,10,10.5
2006-06-12 00:00:00,15,10.5
2006-06-12 00:00:00,20,10.5
2006-06-12 00:00:00,25,10.4
2006-06-12 00:00:00,29,10.5
2006-06-26 00:00:00,30,21.4
2006-06-26 00:00:00,0.5,21.3
2006-06-26 00:00:00,3,21.3
2006-06-26 00:00:00,5,21.2
2006-06-26 00:00:00,10,21.2
2006-06-26 00:00:00,15,21.2
2006-06-26 00:00:00,20,21.2
2006-06-26 00:00:00,25,21.1
2006-06-26 00:00:00,30,21
2006-06-26 00:00:00,0.5,19.1
2006-06-26 00:00:00,1,16.2
2006-06-26 00:00:00,3,15.1
2006-06-26 00:00:00,5,14.3
2006-06-26 00:00:00,10,13.4
2006-06-26 00:00:00,15,12.9
2006-06-26 00:00:00,20,12.8
2006-06-26 00:00:00,25,12.6
2006-06-26 00:00:00,30,12.1
2006-06-26 00:00:00,1,11.9
2006-06-26 00:00:00,2,11.7
2006-06-26 00:00:00,3,11.5
2006-06-26 00:00:00,5,11.2
2006-06-26 00:00:00,7,11
2006-06-26 00:00:00,9,10.9
2006-06-26 00:00:00,11,10.9
2006-06-26 00:00:00,13,10.8
2006-06-26 00:00:00,15,10.7
2006-06-26 00:00:00,17,10.7
2006-06-26 00:00:00,19,10.7
2006-06-26 00:00:00,21,10.7
2006-07-10 00:00:00,23,24.4
2006-07-10 00:00:00,25,24.3
2006-07-10 00:00:00,27,24.1
2006-07-10 00:00:00,29,24
2006-07-10 00:00:00,31,23.9
2006-07-10 00:00:00,0.5,23.8
2006-07-10 00:00:00,1,23.8
2006-07-10 00:00:00,3,23.7
2006-07-10 00:00:00,5,22.7
2006-07-10 00:00:00,7,22.3
2006-07-10 00:00:00,9,20.7
2006-07-10 00:00:00,11,18.8
2006-07-10 00:00:00,13,17.6
2006-07-10 00:00:00,15,16.8
2006-07-10 00:00:00,17,16.6
2006-07-10 00:00:00,17.5,16.3
2006-07-10 00:00:00,19,14.6
2006-07-10 00:00:00,21,13.1
2006-07-10 00:00:00,23,12.6
2006-07-10 00:00:00,25,12.2
2006-07-10 00:00:00,27,11.9
2006-07-10 00:00:00,29,11.7
2006-07-10 00:00:00,30,11.6
2006-07-10 00:00:00,0.5,11.4
2006-07-10 00:00:00,1,11.3
2006-07-10 00:00:00,2,11.2
2006-07-10 00:00:00,3,11
2006-07-10 00:00:00,4,10.9
2006-07-10 00:00:00,7,10.9
2006-07-10 00:00:00,10,10.8
2006-07-10 00:00:00,12,10.6
2006-07-10 00:00:00,15,10.6
2006-07-24 00:00:00,17.5,24.3
2006-07-24 00:00:00,20,24.2
2006-07-24 00:00:00,25,24.3
2006-07-24 00:00:00,30,24.2
2006-07-24 00:00:00,0.5,24.2
2006-07-24 00:00:00,1,24.2
2006-07-24 00:00:00,3,24.2
2006-07-24 00:00:00,5,24.2
2006-07-24 00:00:00,7,24.1
2006-07-24 00:00:00,9,24.1
2006-07-24 00:00:00,11,22.4
2006-07-24 00:00:00,13,19.8
2006-07-24 00:00:00,15,17.6
2006-07-24 00:00:00,17,16.4
2006-07-24 00:00:00,17.5,15.5
2006-07-24 00:00:00,20,14.3
2006-07-24 00:00:00,23,13.6
2006-07-24 00:00:00,26,13.3
2006-07-24 00:00:00,29,12.6
2006-07-24 00:00:00,30,12.2
2006-07-24 00:00:00,0.5,11.9
2006-07-24 00:00:00,1,11.6
2006-07-24 00:00:00,2,11.5
2006-07-24 00:00:00,3,11.3
2006-07-24 00:00:00,4,11.2
2006-07-24 00:00:00,6,11
2006-07-24 00:00:00,7,10.9
2006-07-24 00:00:00,8,10.8
2006-07-24 00:00:00,9,10.8
2006-07-24 00:00:00,10,10.8
2006-08-07 00:00:00,11,26
2006-08-07 00:00:00,12,26
2006-08-07 00:00:00,13,25.9
2006-08-07 00:00:00,14,25.8
2006-08-07 00:00:00,15,25.8
2006-08-07 00:00:00,16,25.7
2006-08-07 00:00:00,17.5,25.7
2006-08-07 00:00:00,18,25.6
2006-08-07 00:00:00,20,25.4
2006-08-07 00:00:00,22,23
2006-08-07 00:00:00,24,21.6
2006-08-07 00:00:00,26,21.3
2006-08-07 00:00:00,28,18.3
2006-08-07 00:00:00,28.5,16.9
2006-08-07 00:00:00,29,15.9
2006-08-07 00:00:00,0.5,15.4
2006-08-07 00:00:00,1,14.4
2006-08-07 00:00:00,3,13.5
2006-08-07 00:00:00,5,13.3
2006-08-07 00:00:00,7,12.8
2006-08-07 00:00:00,9,12
2006-08-07 00:00:00,11,11.6
2006-08-07 00:00:00,13,11.4
2006-08-07 00:00:00,15,11.2
2006-08-07 00:00:00,17,11.1
2006-08-07 00:00:00,17.5,11.1
2006-08-07 00:00:00,19,10.9
2006-08-07 00:00:00,21,10.9
2006-08-07 00:00:00,23,10.9
2006-08-07 00:00:00,25,10.9
2006-08-07 00:00:00,27,10.9
2006-08-21 00:00:00,29,23.8
2006-08-21 00:00:00,30,23.8
2006-08-21 00:00:00,0.5,23.8
2006-08-21 00:00:00,1,23.7
2006-08-21 00:00:00,2,23.6
2006-08-21 00:00:00,3,23.6
2006-08-21 00:00:00,4,23.5
2006-08-21 00:00:00,5,23.5
2006-08-21 00:00:00,6,23.5
2006-08-21 00:00:00,7,23.4
2006-08-21 00:00:00,8,23.4
2006-08-21 00:00:00,9,22.4
2006-08-21 00:00:00,10,21.3
2006-08-21 00:00:00,11,18.8
2006-08-21 00:00:00,12,15.7
2006-08-21 00:00:00,13,14.7
2006-08-21 00:00:00,14,13.8
2006-08-21 00:00:00,15,13.2
2006-08-21 00:00:00,16,12.7
2006-08-21 00:00:00,18,12.2
2006-08-21 00:00:00,20,11.9
2006-08-21 00:00:00,22,11.6
2006-08-21 00:00:00,24,11.3
2006-08-21 00:00:00,26,11.2
2006-08-21 00:00:00,28,11.1
2006-08-21 00:00:00,29,11
2006-08-21 00:00:00,0.5,11
2006-08-21 00:00:00,1,10.8
2006-08-21 00:00:00,2,10.7
2006-08-21 00:00:00,3,10.7
2006-09-06 00:00:00,4,24.2
2006-09-06 00:00:00,6,22.9
2006-09-06 00:00:00,8,22.4
2006-09-06 00:00:00,9,22.3
2006-09-06 00:00:00,10,22.2
2006-09-06 00:00:00,11,22.1
2006-09-06 00:00:00,12,22.1
2006-09-06 00:00:00,13,22.1
2006-09-06 00:00:00,14,22.1
2006-09-06 00:00:00,15,22
2006-09-06 00:00:00,16,22
2006-09-06 00:00:00,18,21.8
2006-09-06 00:00:00,20,18.5
2006-09-06 00:00:00,22,16.4
2006-09-06 00:00:00,24,15.6
2006-09-06 00:00:00,26,14.8
2006-09-06 00:00:00,28,14.1
2006-09-06 00:00:00,29,13.5
2006-09-06 00:00:00,30,12.6
2006-09-06 00:00:00,1,11.9
2006-09-06 00:00:00,3,11.7
2006-09-06 00:00:00,5,11.5
2006-09-06 00:00:00,7,11.3
2006-09-06 00:00:00,9,11.1
2006-09-06 00:00:00,10,11
2006-09-06 00:00:00,11,11
2006-09-06 00:00:00,12,10.9
2006-09-06 00:00:00,13,10.9
2006-09-06 00:00:00,15,10.9
2006-09-06 00:00:00,17,11
2006-10-02 00:00:00,19,16.1
2006-10-02 00:00:00,20,16.1
2006-10-02 00:00:00,21,16.1
2006-10-02 00:00:00,23,16.1
2006-10-02 00:00:00,25,16
2006-10-02 00:00:00,27,16
2006-10-02 00:00:00,29,16
2006-10-02 00:00:00,30,16
2006-10-02 00:00:00,0.5,16
2006-10-02 00:00:00,3,15.9
2006-10-02 00:00:00,5,15.9
2006-10-02 00:00:00,7,15.9
2006-10-02 00:00:00,9,15.8
2006-10-02 00:00:00,11,15.8
2006-10-02 00:00:00,12,15.8
2006-10-02 00:00:00,13,15.8
2006-10-02 00:00:00,14,15.4
2006-10-02 00:00:00,15,15
2006-10-02 00:00:00,16,14.6
2006-10-02 00:00:00,17,14.3
2006-10-02 00:00:00,18,12.8
2006-10-02 00:00:00,19,11.9
2006-10-02 00:00:00,20,11.5
2006-10-02 00:00:00,21,11.5
2006-10-02 00:00:00,22,11.5
2006-10-02 00:00:00,23,11.5
2006-10-02 00:00:00,24,11.4
2006-10-02 00:00:00,25,11.3
2006-10-02 00:00:00,26,11.3
2006-10-02 00:00:00,27,11.3
2006-10-30 00:00:00,28,9.9
2006-10-30 00:00:00,29,9.8
2006-10-30 00:00:00,0.5,9.8
2006-10-30 00:00:00,1,9.8
2006-10-30 00:00:00,2,9.7
2006-10-30 00:00:00,3,9.7
2006-10-30 00:00:00,4,9.7
2006-10-30 00:00:00,5,9.7
2006-10-30 00:00:00,7,9.7
2006-10-30 00:00:00,8,9.7
2006-10-30 00:00:00,9,9.7
2006-10-30 00:00:00,10,9.7
2006-10-30 00:00:00,11,9.7
2006-10-30 00:00:00,12,9.6
2006-10-30 00:00:00,13,9.6
2006-10-30 00:00:00,14,9.6
2006-10-30 00:00:00,15,9.6
2006-10-30 00:00:00,16,9.6
2006-10-30 00:00:00,17,9.6
2006-10-30 00:00:00,18,9.5
2006-10-30 00:00:00,19,9.5
2006-10-30 00:00:00,20,9.5
2006-10-30 00:00:00,21,9.5
2006-10-30 00:00:00,22,9.6
2006-10-30 00:00:00,23,9.6
2006-10-30 00:00:00,24,9.6
2006-11-27 00:00:00,25,7
2006-11-27 00:00:00,26,6.7
2006-11-27 00:00:00,27,6.7
2006-11-27 00:00:00,28,6.5
2006-11-27 00:00:00,29,6.5
2006-11-27 00:00:00,0.5,6.5
2006-11-27 00:00:00,1,6.4
2006-11-27 00:00:00,2,6.4
2006-11-27 00:00:00,3,6.4
2006-11-27 00:00:00,4,6.4
2006-11-27 00:00:00,5,6.3
2006-11-27 00:00:00,6,6.4
2006-11-27 00:00:00,7,6.3
2006-11-27 00:00:00,8,6.3
2006-11-27 00:00:00,9,6.3
2006-11-27 00:00:00,11,6.3
2006-11-27 00:00:00,12,6.3
2006-11-27 00:00:00,13,6.3
2006-11-27 00:00:00,14,6.3
2006-11-27 00:00:00,16,6.3
2006-11-27 00:00:00,18,6.2
2006-11-27 00:00:00,20,6.3
2006-11-27 00:00:00,22,6.3
2006-11-27 00:00:00,24,6.3
2007-01-03 00:00:00,26,2.2
2007-01-03 00:00:00,28,2.2
2007-01-03 00:00:00,0.5,2.2
2007-01-03 00:00:00,1,2.1
2007-01-03 00:00:00,2,2.1
2007-01-03 00:00:00,3,2.1
2007-01-03 00:00:00,5,2.1
2007-01-03 00:00:00,7,2.1
2007-01-03 00:00:00,8,2.1
2007-01-03 00:00:00,10,2.1
2007-01-03 00:00:00,11,2.1
2007-01-03 00:00:00,12,2.1
2007-01-03 00:00:00,13,2.1
2007-01-03 00:00:00,14,2.1
2007-01-03 00:00:00,15,2.1
2007-01-03 00:00:00,17,2.1
2007-01-03 00:00:00,19,2.1
2007-01-03 00:00:00,20,2.1
2007-01-03 00:00:00,21,2.1
2007-01-03 00:00:00,23,2.1
2007-01-03 00:00:00,25,2.1
2007-01-03 00:00:00,27,2.1
2007-01-03 00:00:00,29,2.1
2007-01-03 00:00:00,0.5,2.1
2007-01-03 00:00:00,1,2.1
2007-01-03 00:00:00,2,2.1
2007-02-19 00:00:00,3,0.3
2007-02-19 00:00:00,5,0.6
2007-02-19 00:00:00,7,0.6
2007-02-19 00:00:00,9,0.7
2007-02-19 00:00:00,11,0.7
2007-02-19 00:00:00,12,0.7
2007-02-19 00:00:00,13,0.7
2007-02-19 00:00:00,14,0.7
2007-02-19 00:00:00,15,0.7
2007-02-19 00:00:00,16,0.7
2007-02-19 00:00:00,18,0.7
2007-02-19 00:00:00,20,0.7
2007-02-19 00:00:00,22,0.7
2007-02-19 00:00:00,24,0.8
2007-02-19 00:00:00,26,0.9
2007-02-19 00:00:00,28,1
2007-02-19 00:00:00,30,1.1
2007-02-19 00:00:00,0.5,1.2
2007-02-19 00:00:00,1,1.3
2007-02-19 00:00:00,3,1.4
2007-02-19 00:00:00,5,1.5
2007-02-19 00:00:00,7,1.6
2007-02-19 00:00:00,9,1.7
2007-02-19 00:00:00,11,1.8
2007-02-19 00:00:00,13,2.1
2007-02-19 00:00:00,15,2.2
2007-04-02 00:00:00,17,3.8
2007-04-02 00:00:00,17.5,3.8
2007-04-02 00:00:00,19,3.8
2007-04-02 00:00:00,21,3.7
2007-04-02 00:00:00,23,3.7
2007-04-02 00:00:00,25,3.7
2007-04-02 00:00:00,27,3.7
2007-04-02 00:00:00,29,3.7
2007-04-02 00:00:00,0.5,3.7
2007-04-02 00:00:00,1,3.7
2007-04-02 00:00:00,3,3.7
2007-04-02 00:00:00,5,3.7
2007-04-02 00:00:00,7,3.7
2007-04-02 00:00:00,9,3.7
2007-04-02 00:00:00,11,3.7
2007-04-02 00:00:00,13,3.7
2007-04-02 00:00:00,15,3.7
2007-04-02 00:00:00,17,3.7
2007-04-02 00:00:00,17.5,3.7
2007-04-02 00:00:00,19,3.7
2007-04-02 00:00:00,21,3.7
2007-04-02 00:00:00,23,3.7
2007-04-02 00:00:00,25,3.7
2007-04-02 00:00:00,28,3.7
2007-04-02 00:00:00,0.5,3.7
2007-04-02 00:00:00,3,4.5
2007-04-16 00:00:00,5,4.2
2007-04-16 00:00:00,10,4.2
2007-04-16 00:00:00,20,4.2
2007-04-16 00:00:00,25,4.1
2007-04-16 00:00:00,28,4
2007-04-16 00:00:00,29,4
2007-04-16 00:00:00,0,4
2007-04-16 00:00:00,0,4
2007-04-16 00:00:00,1,4
2007-04-16 00:00:00,3,4
2007-04-16 00:00:00,5,4
2007-04-16 00:00:00,7,4
2007-04-16 00:00:00,9,4
2007-04-16 00:00:00,11,4
2007-04-16 00:00:00,13,4
2007-04-16 00:00:00,15,4
2007-04-16 00:00:00,19,4
2007-04-16 00:00:00,21,4
2007-04-16 00:00:00,23,4
2007-04-16 00:00:00,25,4
2007-04-16 00:00:00,27,4
2007-04-16 00:00:00,29,4
2007-04-16 00:00:00,31,4
2007-04-16 00:00:00,0,4
2007-04-16 00:00:00,3,4
2007-04-16 00:00:00,5,4.1
2007-04-30 00:00:00,10,8.9
2007-04-30 00:00:00,15,8.9
2007-04-30 00:00:00,20,8.8
2007-04-30 00:00:00,25,8.8
2007-04-30 00:00:00,30,8.7
2007-04-30 00:00:00,0,8.7
2007-04-30 00:00:00,3,8.5
2007-04-30 00:00:00,5,8.1
2007-04-30 00:00:00,10,7.9
2007-04-30 00:00:00,15,7.9
2007-04-30 00:00:00,20,7.9
2007-04-30 00:00:00,25,7.9
2007-04-30 00:00:00,30,7.8
2007-04-30 00:00:00,0,7.8
2007-04-30 00:00:00,2,7.8
2007-04-30 00:00:00,3,7.8
2007-04-30 00:00:00,4,7.8
2007-04-30 00:00:00,6,7.8
2007-04-30 00:00:00,8,7.8
2007-04-30 00:00:00,10,7.7
2007-04-30 00:00:00,12,7.7
2007-04-30 00:00:00,14,7.6
2007-04-30 00:00:00,16,7.4
2007-04-30 00:00:00,17.5,7.4
2007-04-30 00:00:00,18,7.4
2007-04-30 00:00:00,20,7.4
2007-05-14 00:00:00,22,14.2
2007-05-14 00:00:00,24,14.2
2007-05-14 00:00:00,26,14.1
2007-05-14 00:00:00,28,14.1
2007-05-14 00:00:00,29,14
2007-05-14 00:00:00,30,13.9
2007-05-14 00:00:00,0.5,13.6
2007-05-14 00:00:00,1,13
2007-05-14 00:00:00,2,12.8
2007-05-14 00:00:00,3,12.6
2007-05-14 00:00:00,4,12.5
2007-05-14 00:00:00,5,12.4
2007-05-14 00:00:00,7,12
2007-05-14 00:00:00,9,11.7
2007-05-14 00:00:00,11,11.6
2007-05-14 00:00:00,13,11.6
2007-05-14 00:00:00,15,11.6
2007-05-14 00:00:00,17,11.4
2007-05-14 00:00:00,17.5,11.1
2007-05-14 00:00:00,19,10.4
2007-05-14 00:00:00,21,9.6
2007-05-14 00:00:00,23,9.3
2007-05-14 00:00:00,25,9.1
2007-05-14 00:00:00,27,8.9
2007-05-14 00:00:00,29,8.8
2007-05-14 00:00:00,0.5,8.7
2007-05-14 00:00:00,1,8.6
2007-05-14 00:00:00,2,8.5
2007-05-14 00:00:00,3,8.5
2007-05-14 00:00:00,4,8.4
2007-05-14 00:00:00,6,8.4
2007-05-14 00:00:00,8,8.3
2007-05-14 00:00:00,10,8.2
2007-05-29 00:00:00,12,17.7
2007-05-29 00:00:00,14,17.6
2007-05-29 00:00:00,16,17.5
2007-05-29 00:00:00,17.5,17.5
2007-05-29 00:00:00,20,17.3
2007-05-29 00:00:00,25,17.2
2007-05-29 00:00:00,30,17.1
2007-05-29 00:00:00,0.5,16.8
2007-05-29 00:00:00,2,16.4
2007-05-29 00:00:00,3,15.7
2007-05-29 00:00:00,5,14.5
2007-05-29 00:00:00,7,13.6
2007-05-29 00:00:00,9,13.5
2007-05-29 00:00:00,11,12.8
2007-05-29 00:00:00,13,12.2
2007-05-29 00:00:00,15,11.1
2007-05-29 00:00:00,17,10.3
2007-05-29 00:00:00,17.5,10
2007-05-29 00:00:00,19,9.7
2007-05-29 00:00:00,21,9.5
2007-05-29 00:00:00,23,9.4
2007-05-29 00:00:00,25,9.4
2007-05-29 00:00:00,27,9.3
2007-05-29 00:00:00,29,9.2
2007-05-29 00:00:00,30,9.2
2007-05-29 00:00:00,0,9.2
2007-06-11 00:00:00,1,20.4
2007-06-11 00:00:00,3,20.3
2007-06-11 00:00:00,4,20
2007-06-11 00:00:00,5,19.8
2007-06-11 00:00:00,7,19.7
2007-06-11 00:00:00,9,19.7
2007-06-11 00:00:00,11,19.6
2007-06-11 00:00:00,13,19
2007-06-11 00:00:00,15,18.7
2007-06-11 00:00:00,17,18.6
2007-06-11 00:00:00,17.5,18.4
2007-06-11 00:00:00,19,17.9
2007-06-11 00:00:00,21,16.7
2007-06-11 00:00:00,23,15.9
2007-06-11 00:00:00,25,15.5
2007-06-11 00:00:00,27,15.3
2007-06-11 00:00:00,29,15.2
2007-06-11 00:00:00,30,15
2007-06-11 00:00:00,0,14.4
2007-06-11 00:00:00,1,12.2
2007-06-11 00:00:00,3,11.1
2007-06-11 00:00:00,5,11
2007-06-11 00:00:00,6,10.5
2007-06-11 00:00:00,7,10.2
2007-06-11 00:00:00,8,9.9
2007-06-11 00:00:00,9,9.6
2007-06-11 00:00:00,11,9.6
2007-06-11 00:00:00,13,9.5
2007-06-11 00:00:00,15,9.5
2007-06-11 00:00:00,17,9.5
2007-06-11 00:00:00,17.5,9.4
2007-06-25 00:00:00,19,23.5
2007-06-25 00:00:00,21,23.3
2007-06-25 00:00:00,23,23.1
2007-06-25 00:00:00,25,22.8
2007-06-25 00:00:00,27,22.4
2007-06-25 00:00:00,29,22.1
2007-06-25 00:00:00,30,21.8
2007-06-25 00:00:00,0,21.5
2007-06-25 00:00:00,1,21.1
2007-06-25 00:00:00,3,20.5
2007-06-25 00:00:00,3,19.2
2007-06-25 00:00:00,5,18.5
2007-06-25 00:00:00,6,18.3
2007-06-25 00:00:00,7,18
2007-06-25 00:00:00,8,17.8
2007-06-25 00:00:00,10,17.5
2007-06-25 00:00:00,11,16.9
2007-06-25 00:00:00,12,15.8
2007-06-25 00:00:00,13,14.7
2007-06-25 00:00:00,15,13.8
2007-06-25 00:00:00,17,13
2007-06-25 00:00:00,17.5,12.6
2007-06-25 00:00:00,19,12.2
2007-06-25 00:00:00,21,11.6
2007-06-25 00:00:00,23,11
2007-06-25 00:00:00,25,10.8
2007-06-25 00:00:00,27,10.6
2007-06-25 00:00:00,29,10.2
2007-06-25 00:00:00,30,10
2007-06-25 00:00:00,0,9.9
2007-06-25 00:00:00,2,9.7
2007-06-25 00:00:00,2,9.7
2007-06-25 00:00:00,4,9.7
2007-06-25 00:00:00,5,9.9
2007-07-09 00:00:00,6,26
2007-07-09 00:00:00,7,26
2007-07-09 00:00:00,8,26
2007-07-09 00:00:00,9,25.5
2007-07-09 00:00:00,10,25.1
2007-07-09 00:00:00,12,24.8
2007-07-09 00:00:00,14,24.7
2007-07-09 00:00:00,15,24.6
2007-07-09 00:00:00,17,24.3
2007-07-09 00:00:00,19,22.1
2007-07-09 00:00:00,20,21.6
2007-07-09 00:00:00,21,20
2007-07-09 00:00:00,23,19.5
2007-07-09 00:00:00,25,19.4
2007-07-09 00:00:00,27,18.3
2007-07-09 00:00:00,29,16.9
2007-07-09 00:00:00,29.5,16.7
2007-07-09 00:00:00,30,16.4
2007-07-09 00:00:00,0.5,15.9
2007-07-09 00:00:00,1,15.4
2007-07-09 00:00:00,2,14.9
2007-07-09 00:00:00,3,14.5
2007-07-09 00:00:00,3,13.6
2007-07-09 00:00:00,4,12.6
2007-07-09 00:00:00,5,11.6
2007-07-09 00:00:00,6,11.1
2007-07-09 00:00:00,7,10.7
2007-07-09 00:00:00,8,10.4
2007-07-09 00:00:00,9,10.2
2007-07-09 00:00:00,10,10
2007-07-09 00:00:00,11,9.9
2007-07-09 00:00:00,12,9.8
2007-07-09 00:00:00,13,9.8
2007-07-23 00:00:00,14,23.8
2007-07-23 00:00:00,15,23.8
2007-07-23 00:00:00,16,23.7
2007-07-23 00:00:00,17,23.6
2007-07-23 00:00:00,18,23.6
2007-07-23 00:00:00,19,23.6
2007-07-23 00:00:00,20,23.5
2007-07-23 00:00:00,21,23.4
2007-07-23 00:00:00,22,22.8
2007-07-23 00:00:00,23,22.1
2007-07-23 00:00:00,24,21.8
2007-07-23 00:00:00,25,21.3
2007-07-23 00:00:00,26,19.7
2007-07-23 00:00:00,27,17.5
2007-07-23 00:00:00,28,15.4
2007-07-23 00:00:00,28.5,14.1
2007-07-23 00:00:00,29,13.3
2007-07-23 00:00:00,30,12.8
2007-07-23 00:00:00,0,12
2007-07-23 00:00:00,1,11.7
2007-07-23 00:00:00,3,11.2
2007-07-23 00:00:00,5,11
2007-07-23 00:00:00,6,10.7
2007-07-23 00:00:00,7,10.4
2007-07-23 00:00:00,8,10.2
2007-07-23 00:00:00,10,10.1
2007-07-23 00:00:00,12,10.1
2007-07-23 00:00:00,14,10
2007-07-23 00:00:00,16,10.4
2007-08-06 00:00:00,17.5,25.2
2007-08-06 00:00:00,18,25.2
2007-08-06 00:00:00,20,25.2
2007-08-06 00:00:00,22,25.2
2007-08-06 00:00:00,24,25.2
2007-08-06 00:00:00,26,25.1
2007-08-06 00:00:00,28,24.6
2007-08-06 00:00:00,29.5,24.5
2007-08-06 00:00:00,30,24.4
2007-08-06 00:00:00,0.5,23.4
2007-08-06 00:00:00,1,22.5
2007-08-06 00:00:00,2,20.8
2007-08-06 00:00:00,3,18.6
2007-08-06 00:00:00,3,17.3
2007-08-06 00:00:00,5,16
2007-08-06 00:00:00,7,15.1
2007-08-06 00:00:00,9,13.7
2007-08-06 00:00:00,10,12.8
2007-08-06 00:00:00,11,12.1
2007-08-06 00:00:00,12,11.6
2007-08-06 00:00:00,13,11.2
2007-08-06 00:00:00,14,10.9
2007-08-06 00:00:00,15,10.6
2007-08-06 00:00:00,16,10.4
2007-08-06 00:00:00,17,10.3
2007-08-06 00:00:00,18,10.3
2007-08-06 00:00:00,19,10.3
2007-08-06 00:00:00,20,10.4
2007-08-20 00:00:00,21,22.8
2007-08-20 00:00:00,22,22.8
2007-08-20 00:00:00,24,22.8
2007-08-20 00:00:00,26,22.8
2007-08-20 00:00:00,28,22.8
2007-08-20 00:00:00,29,22.8
2007-08-20 00:00:00,30,22.8
2007-08-20 00:00:00,0.5,22.8
2007-08-20 00:00:00,1,22.8
2007-08-20 00:00:00,2,22.7
2007-08-20 00:00:00,3,22.7
2007-08-20 00:00:00,4,22.4
2007-08-20 00:00:00,6,19.4
2007-08-20 00:00:00,8,19
2007-08-20 00:00:00,10,17.6
2007-08-20 00:00:00,11,16.5
2007-08-20 00:00:00,12,15.5
2007-08-20 00:00:00,13,14.8
2007-08-20 00:00:00,14,13.9
2007-08-20 00:00:00,15,12.8
2007-08-20 00:00:00,16,12.3
2007-08-20 00:00:00,18,12
2007-08-20 00:00:00,20,11.5
2007-08-20 00:00:00,22,11.1
2007-08-20 00:00:00,25,11
2007-08-20 00:00:00,29,10.8
2007-08-20 00:00:00,30,10.7
2007-08-20 00:00:00,0.5,10.7
2007-08-20 00:00:00,1,10.7
2007-08-20 00:00:00,2,10.8
2007-09-04 00:00:00,3,24
2007-09-04 00:00:00,4,24
2007-09-04 00:00:00,6,23.9
2007-09-04 00:00:00,8,23.5
2007-09-04 00:00:00,10,23.4
2007-09-04 00:00:00,11,23.3
2007-09-04 00:00:00,12,23.2
2007-09-04 00:00:00,13,23.2
2007-09-04 00:00:00,14,22.8
2007-09-04 00:00:00,15,22.3
2007-09-04 00:00:00,16,21.6
2007-09-04 00:00:00,18,20.5
2007-09-04 00:00:00,20,19.4
2007-09-04 00:00:00,22,17.1
2007-09-04 00:00:00,22.5,15.9
2007-09-04 00:00:00,24,13.6
2007-09-04 00:00:00,26,12.5
2007-09-04 00:00:00,28,11.8
2007-09-04 00:00:00,29,11.2
2007-09-04 00:00:00,1,11
2007-09-04 00:00:00,3,10.8
2007-09-04 00:00:00,3,10.7
2007-09-04 00:00:00,5,10.6
2007-09-04 00:00:00,7,10.6
2007-09-04 00:00:00,9,10.5
2007-09-04 00:00:00,11,10.5
2007-10-01 00:00:00,13,19.4
2007-10-01 00:00:00,15,19.4
2007-10-01 00:00:00,17,19.4
2007-10-01 00:00:00,19,19.4
2007-10-01 00:00:00,21,19.4
2007-10-01 00:00:00,22.5,19.4
2007-10-01 00:00:00,23,19.4
2007-10-01 00:00:00,25,19.4
2007-10-01 00:00:00,27,19.4
2007-10-01 00:00:00,29,19.4
2007-10-01 00:00:00,0,19.3
2007-10-01 00:00:00,3,19.3
2007-10-01 00:00:00,5,19.3
2007-10-01 00:00:00,10,19.3
2007-10-01 00:00:00,15,19.1
2007-10-01 00:00:00,17.5,18.4
2007-10-01 00:00:00,20,17.7
2007-10-01 00:00:00,25,17.1
